channel,coach,video_id,title,duration_min,views,in_catalog,transcribed,tagged,used_in_kb,difficulty,tags,champion_focus,summary,url
PerryJG,,l70SlmuY-8I,OP DOUBLE CAMP TRICK 😱 #fyp #xyzbca #foryoupage #viral #perryjg,,2900,,,,,,,,,https://www.youtube.com/watch?v=l70SlmuY-8I
PerryJG,,hcf8nVZ9cDQ,orianna HACKING?,,6800,,,,,,,,,https://www.youtube.com/watch?v=hcf8nVZ9cDQ
PerryJG,,W2Kv0km_RXM,Ornn Has THE FASTEST Jungle Clear EVER? #leagueoflegends #ornn #jungle,,36000,,,,,,,,,https://www.youtube.com/watch?v=W2Kv0km_RXM
PerryJG,,HOlx-itukII,OUTSMART YOUR TOXIC TEAMMATES 🧠 l perryjg on twitch,,11000,,,,,,,,,https://www.youtube.com/watch?v=HOlx-itukII
PerryJG,,LgsX-6lTlvM,OVERCOME THE HERO MENTALITY ! l perryjg on twitch,,4600,,,,,,,,,https://www.youtube.com/watch?v=LgsX-6lTlvM
PerryJG,,OVVmJ2CWXyM,Patch 14.11 FARM VS GANK Jungle Champs List,11,,,,,,,,,,https://www.youtube.com/watch?v=OVVmJ2CWXyM
PerryJG,,3hF8yOV_M8k,Patch 14.11 JUNGLE SOLOQ ONE TRICK Tier List - League of Legends,6,,,,,,,,,,https://www.youtube.com/watch?v=3hF8yOV_M8k
PerryJG,,IVf9CzsAQkU,PATCH 14.12: SOLOQ JUNGLE Tierlist - League of Legends,9,,,,,,,,,,https://www.youtube.com/watch?v=IVf9CzsAQkU
PerryJG,,-bvPuebZC6o,PATCH 14.13: SOLOQ JUNGLE Tierlist - League of Legends,27,,,,,,,,,,https://www.youtube.com/watch?v=-bvPuebZC6o
PerryJG,,1Fwo8roHGxI,PATCH 14.14: SOLOQ JUNGLE Tierlist - League of Legends,9,,,,,,,,,,https://www.youtube.com/watch?v=1Fwo8roHGxI
PerryJG,,p_p3C-Ohp-A,PATCH 14.15: SOLOQ JUNGLE Tierlist - League of Legends,9,,,,,,,,,,https://www.youtube.com/watch?v=p_p3C-Ohp-A
PerryJG,,g4kmo1-Iyas,PATCH 14.18: SOLOQ JUNGLE Tierlist - League of Legends,7,,,,,,,,,,https://www.youtube.com/watch?v=g4kmo1-Iyas
PerryJG,,I2Tc8r1sbh0,PATCH 14.22 JUNGLE TIERLIST - League of Legends,8,,,,,,,,,,https://www.youtube.com/watch?v=I2Tc8r1sbh0
PerryJG,,ESgithSB4zs,Patch 14.24 Jungle Tierlist - Amumu Is King - League of Legends,23,,,,,,,,,,https://www.youtube.com/watch?v=ESgithSB4zs
PerryJG,,JOzkcMvfy0c,PATCH 25.15 TIER LIST - TOP 10 JUNGLERS,22,,,,,,,,,,https://www.youtube.com/watch?v=JOzkcMvfy0c
PerryJG,,eGD84hC_orU,PATCH 25.18 TIER LIST - Top Junglers,22,,,,,,,,,,https://www.youtube.com/watch?v=eGD84hC_orU
PerryJG,,uF9z1SaRCEk,Patch 25.22 Jungle Tier List 🌲| Champions to Play and Avoid,17,,,,,,,,,,https://www.youtube.com/watch?v=uF9z1SaRCEk
PerryJG,,Si5STsdefB0,Patch 25.23 Jungle Tier List 🌲— How Good is Zaahen as a Jungler?,26,,,,,,,,,,https://www.youtube.com/watch?v=Si5STsdefB0
PerryJG,,JPL_kgocCok,Patch 26.5 Rundown - Jungle & Mid Changes!,16,,,,,,,,,,https://www.youtube.com/watch?v=JPL_kgocCok
PerryJG,,zawNRLfTGa4,PENTA GETS STOLEN BY TEAMMATE VS EVIL GENIUSES ACADEMY #NACL #perryjg #LEAGUEOFLEGENDS #FYP #wukong￼,,641,,,,,,,,,https://www.youtube.com/watch?v=zawNRLfTGa4
PerryJG,,_Ngh6PgkrmE,PENTA PENTA PENTA #riot #gaming #game #gamer #leaguememes #of #leagueoflegendscosplay,,157,,,,,,,,,https://www.youtube.com/watch?v=_Ngh6PgkrmE
PerryJG,,nhhOa6RgVLA,PENTA PENTA PENTA #teamliquid #riot #gaming #game #gamer #leaguememes #leagueoflegendscosplay,,34,,,,,,,,,https://www.youtube.com/watch?v=nhhOa6RgVLA
PerryJG,,zaS-eZTzu5Y,PERECT LVL 1 INVADE 🤩 l perryjg on twitch,,21000,,,,,,,,,https://www.youtube.com/watch?v=zaS-eZTzu5Y
PerryJG,,TBPUP2aiQp0,PERFECT EXECUTION 👀 l perryjg on twitch,,16000,,,,,,,,,https://www.youtube.com/watch?v=TBPUP2aiQp0
PerryJG,,b0jOV0HeXLk,PERFECT LVL 1 WARD 🧐 | perryjg on twitch,,80000,,,,,,,,,https://www.youtube.com/watch?v=b0jOV0HeXLk
PerryJG,,XVj5Ye7KAHw,PERFECT TEAMMATE 🤩 l perryjg o n twitch,,2900,,,,,,,,,https://www.youtube.com/watch?v=XVj5Ye7KAHw
PerryJG,,ixinvvVF4Ic,PERFECT TIMING l perryjg on twitch,,6400,,,,,,,,,https://www.youtube.com/watch?v=ixinvvVF4Ic
PerryJG,,x1pr5fSmchc,Perfect your KINDRED and START CARRYING GAMES!,22,,,,,,,,,,https://www.youtube.com/watch?v=x1pr5fSmchc
PerryJG,,YbaLgIw5Sg0,Perry's Jungle Course: Understanding Vision Lines,17,,,,,,,,,,https://www.youtube.com/watch?v=YbaLgIw5Sg0
PerryJG,,Q979c6rdIKA,PING TEAMMATES CORRECLY✔️ l perryjg on twitch,,5800,,,,,,,,,https://www.youtube.com/watch?v=Q979c6rdIKA
PerryJG,,ff9YSTXz0fE,PING YOUR TEAMMATES 🔔 l perryjg on twitch,,26000,,,,,,,,,https://www.youtube.com/watch?v=ff9YSTXz0fE
PerryJG,,xz6F4iSL-ns,PINK WARD CAN'T HANDLE MY KINDRED,31,,,,,,,,,,https://www.youtube.com/watch?v=xz6F4iSL-ns
PerryJG,,rVRwR76hfyE,Platinum Student Gets Tilted for No Reason - LoL Coaching,28,,,,,,,,,,https://www.youtube.com/watch?v=rVRwR76hfyE
PerryJG,,OwX2aMd1ITg,PLAY AMUMU CORRECTLY ✅ l perryjg on twitch,,24000,,,,,,,,,https://www.youtube.com/watch?v=OwX2aMd1ITg
PerryJG,,9wvIu_-tJ38,PLAY AMUMU RIGHT NOW 💥l perryjg on twitch,,18000,,,,,,,,,https://www.youtube.com/watch?v=9wvIu_-tJ38
PerryJG,,h3xo-pZq-OU,"Play Around Waves, Carry ""Lost"" Games - Challenger Jungler Explains",20,,,,,,,,,,https://www.youtube.com/watch?v=h3xo-pZq-OU
PerryJG,,8_4SMXgTnFI,PLAY AROUND YOUR CARRY l perryjg on twitch,,5200,,,,,,,,,https://www.youtube.com/watch?v=8_4SMXgTnFI
PerryJG,,7tpm7fSxe-I,PLAY FOR THE FIGHT 💥 l perryjg on twitch,,16000,,,,,,,,,https://www.youtube.com/watch?v=7tpm7fSxe-I
PerryJG,,6xtR9kQelso,PLAY FOR YOUR STRONG SIDE  ! l perryjg on twitch,,3300,,,,,,,,,https://www.youtube.com/watch?v=6xtR9kQelso
PerryJG,,khRaKqw17xE,PLAY FOR YOUR STRONG SIDE 🧐 l perryjg on twitch,,5200,,,,,,,,,https://www.youtube.com/watch?v=khRaKqw17xE
PerryJG,,yl5PtTSFEr4,PLAY NOCTURNE FOR FREE LP! l perryjg on twitch,,3500,,,,,,,,,https://www.youtube.com/watch?v=yl5PtTSFEr4
PerryJG,,gia870BXVpg,Play off FOG OF WAR like a CHALLENGER - Fiddlesticks Emerald Coaching,22,,,,,,,,,,https://www.youtube.com/watch?v=gia870BXVpg
PerryJG,,sWWRwur4gFA,PLAY SAFE AND DISCIPLINED 🧠 l perryjg on twitch,,24000,,,,,,,,,https://www.youtube.com/watch?v=sWWRwur4gFA
PerryJG,,wHMSnTEk5fo,PLAY SAFE BOT 😂 l perryjg on twitch,,11000,,,,,,,,,https://www.youtube.com/watch?v=wHMSnTEk5fo
PerryJG,,ZbIWrFznSVU,PLAY SAFE MID.. l perryjg on twitch,,4300,,,,,,,,,https://www.youtube.com/watch?v=ZbIWrFznSVU
PerryJG,,guL_O5LlDxk,PLAY THIS CHAMP BEFORE NERFS !!  | perryjg on Twitch,,6200,,,,,,,,,https://www.youtube.com/watch?v=guL_O5LlDxk
PerryJG,,9K9hBD4zKIY,PLAY THIS CHAMPION 👀 l perryjg on twitch,,11000,,,,,,,,,https://www.youtube.com/watch?v=9K9hBD4zKIY
PerryJG,,W_7JEbGDi_s,PLAY TO LIVE ✅ l perryjg on twitch,,21000,,,,,,,,,https://www.youtube.com/watch?v=W_7JEbGDi_s
PerryJG,,jQ62pwpNu2Q,PLAY TO LIVE 🧠 l perryjg on twitch,,33000,,,,,,,,,https://www.youtube.com/watch?v=jQ62pwpNu2Q
PerryJG,,lrlQBkDzT5s,PLAY UDYR CORRECTLY ✔️ l perryjg on twitch,,6100,,,,,,,,,https://www.youtube.com/watch?v=lrlQBkDzT5s
PerryJG,,eqMcSucI5cM,PLAY UDYR FOR FREE LP !  | perryjg on Twitch,,5200,,,,,,,,,https://www.youtube.com/watch?v=eqMcSucI5cM
PerryJG,,0HEDZ8kkRJ8,PLAY VOLIBEAR 👀 l perryjg on twitch,,4400,,,,,,,,,https://www.youtube.com/watch?v=0HEDZ8kkRJ8
PerryJG,,ahRkzs16y_o,PLAY WITH MIDLANE 🧐 | perryjg on twitch,,10000,,,,,,,,,https://www.youtube.com/watch?v=ahRkzs16y_o
PerryJG,,iB1ctUXRV7A,PLAY WITH YOUR CARRY BUT 🧐 l perryjg on twitch,,33000,,,,,,,,,https://www.youtube.com/watch?v=iB1ctUXRV7A
PerryJG,,5wTPXCTSqH4,PLAY WITH YOUR STRONG TEAMMATE l perryjg on twitch,,3300,,,,,,,,,https://www.youtube.com/watch?v=5wTPXCTSqH4
PerryJG,,Nc4D26dVl0M,PLAY WITH YOUR WINCON 🧐  l perryjg on twitch,,24000,,,,,,,,,https://www.youtube.com/watch?v=Nc4D26dVl0M
PerryJG,,B3stsBLgFfs,PLAY YOUR GAME BETTER ! l perryjg on twitch,,5300,,,,,,,,,https://www.youtube.com/watch?v=B3stsBLgFfs
PerryJG,,XeM59TGGqoc,PLAY YOUR OWN GAME 🧠 l perryjg on twitch,,25000,,,,,,,,,https://www.youtube.com/watch?v=XeM59TGGqoc
PerryJG,,ELdPNZmBNvE,Playing AGAINST MY VIEWERS in Customs!,18,,,,,,,,,,https://www.youtube.com/watch?v=ELdPNZmBNvE
PerryJG,,s0KRD9Rp9jo,Playing For Kills is RUINING This Student’s Climb [Challenger Coaching],17,,,,,,,,,,https://www.youtube.com/watch?v=s0KRD9Rp9jo
PerryJG,,-rxjH-PkhO8,Playing Jungle but I ONLY PATHING TOWARDS BOT (One Lane Challenge),29,,,,,,,,,,https://www.youtube.com/watch?v=-rxjH-PkhO8
PerryJG,,OlHnw4KogFg,Playing Jungle Except I Have NO HUD And Can't See ANYTHING,30,,,,,,,,,,https://www.youtube.com/watch?v=OlHnw4KogFg
PerryJG,,gnfTDVK77JU,Playing LOCKE Jungle!,,9400,,,,,,,,,https://www.youtube.com/watch?v=gnfTDVK77JU
PerryJG,,XT_7w1D-zG4,PLAYING NOT ALLOWED 😇 l perryjg on twitch,,16000,,,,,,,,,https://www.youtube.com/watch?v=XT_7w1D-zG4
PerryJG,,RPMk8sl4PqE,PLAYING WITH FOG 🤫 l perryjg on twitch,,42000,,,,,,,,,https://www.youtube.com/watch?v=RPMk8sl4PqE
PerryJG,,etnZGC_zIR0,PLEASE PIN YOUR SHOP! | perryjg on #Twitch,,12000,,,,,,,,,https://www.youtube.com/watch?v=etnZGC_zIR0
PerryJG,,T_BAERuw2Lg,PLEASE stop getting blinded by camps  - message from the rank 5 player,,4300,,,,,,,,,https://www.youtube.com/watch?v=T_BAERuw2Lg
PerryJG,,FzqgW-R6_iQ,Pobelter destroyed #twitch #twitchstreamer #riot #leagueoflegends #gamer,,271,,,,,,,,,https://www.youtube.com/watch?v=FzqgW-R6_iQ
PerryJG,,BlSiIcF3g7s,Pobelter is too good #twitch #twitchstreamer #riot #leagueoflegends #gamer,,378,,,,,,,,,https://www.youtube.com/watch?v=BlSiIcF3g7s
PerryJG,,9b7xAAUTARc,POBELTER WHO?  #league #leagueoflegends #riotgames #fyp #streamer #twitch,,2100,,,,,,,,,https://www.youtube.com/watch?v=9b7xAAUTARc
PerryJG,,TtYsqJoc0d4,POPPY IS NOT FAIR 💀 l perryjg on twitch,,15000,,,,,,,,,https://www.youtube.com/watch?v=TtYsqJoc0d4
PerryJG,,l6AbMbTpFwA,POV : U PLAY SHYVANA l perry jg on twitch,,18000,,,,,,,,,https://www.youtube.com/watch?v=l6AbMbTpFwA
PerryJG,,UWu3VCCBEFw,POV: YOUR ADC  😅 l perryjg on twitch,,7000,,,,,,,,,https://www.youtube.com/watch?v=UWu3VCCBEFw
PerryJG,,uRox4pUeKuo,POWER FARM FOR FREE LP l perryjg on twitch,,5600,,,,,,,,,https://www.youtube.com/watch?v=uRox4pUeKuo
PerryJG,,oYL6gOqfyAU,POWERFARM WITH A GANKING JINGLER 🧠l perryjg on twitch,,8700,,,,,,,,,https://www.youtube.com/watch?v=oYL6gOqfyAU
PerryJG,,wOc11c3erTo,"Practicing For Disguised Toast Invitational With Aphromoo, goldenglue, Darshan, Insanity | SCRIMS",10,,,,,,,,,,https://www.youtube.com/watch?v=wOc11c3erTo
PerryJG,,A-mRiItapWA,praying for this bot lane #fyp #xyzbca #foryoupage #viral #perryjg,,2800,,,,,,,,,https://www.youtube.com/watch?v=A-mRiItapWA
PerryJG,,Ax6MBQMdxJA,Print LP With These Tricks! | Challenger Hecarim Coaching,24,,,,,,,,,,https://www.youtube.com/watch?v=Ax6MBQMdxJA
PerryJG,,jFIO7IeuPgQ,Pro Comms Are Insane#riot #gaming #game #gamer #leaguememes #leagueoflegends #leagueoflegendscosplay,,1500,,,,,,,,,https://www.youtube.com/watch?v=jFIO7IeuPgQ
PerryJG,,4qSLiTZurOc,Pro Jungler Explains: Importance of Tempo,1,,,,,,,,,,https://www.youtube.com/watch?v=4qSLiTZurOc
PerryJG,,xZTmf-re4Wk,PRO PLAY CHANGED ME ! l perryjg on twitch,,4600,,,,,,,,,https://www.youtube.com/watch?v=xZTmf-re4Wk
PerryJG,,Dt7QdLiVvo4,PRO PLAYER COACHES EMERALD GAREN JUNGLE | HOW TO PLAY ON WAVES (ADVANCED),57,,,,,,,,,,https://www.youtube.com/watch?v=Dt7QdLiVvo4
PerryJG,,ILGCasUIljA,Pro Player Coaches Hardstuck Masters | Remembering The Basics,57,,,,,,,,,,https://www.youtube.com/watch?v=ILGCasUIljA
PerryJG,,ULwYI-uQUak,Pro Player's Guide to Mechanics,52,,,,,,,,,,https://www.youtube.com/watch?v=ULwYI-uQUak
PerryJG,,Ru9PjfSFsRo,PROBLEM WITH THE PRO PLAY ACADEMY l perryjg on twitch,,6600,,,,,,,,,https://www.youtube.com/watch?v=Ru9PjfSFsRo
PerryJG,,L-tKKzaSU0U,PROPER EXECUTON ✅ l perryjg on twitch,,4300,,,,,,,,,https://www.youtube.com/watch?v=L-tKKzaSU0U
PerryJG,,T6RSv-2mY14,PROPER JUNGLE TRACKING ! l perryjg on twitch,,22000,,,,,,,,,https://www.youtube.com/watch?v=T6RSv-2mY14
PerryJG,,j_kSzL9KmqY,Proving that Fundamentals work in EVERY ELO - Iron Live Coaching,34,,,,,,,,,,https://www.youtube.com/watch?v=j_kSzL9KmqY
PerryJG,,AI-15w9bCg4,Proving that SHYVANA IS STILL BROKEN THIS PATCH!,25,,,,,,,,,,https://www.youtube.com/watch?v=AI-15w9bCg4
PerryJG,,Y2bF0gu4A3Y,"Pushing for Challenger, 26 wins needed | Viego/J4/Kindred",483,,,,,,,,,,https://www.youtube.com/watch?v=Y2bF0gu4A3Y
PerryJG,,Te2VOo3YfcU,PUSHING VS FULL CLEAR 🤔 l perryjg on twitch,,34000,,,,,,,,,https://www.youtube.com/watch?v=Te2VOo3YfcU
PerryJG,,IVHuglGkYSM,R EVOLVE on Kha is SUPER OP...,28,,,,,,,,,,https://www.youtube.com/watch?v=IVHuglGkYSM
PerryJG,,YDvnHhERBbw,RAMMUS IS OKAY TO PLAY 👍 l perryjg on twitch,,7800,,,,,,,,,https://www.youtube.com/watch?v=YDvnHhERBbw
PerryJG,,ci2GI7hTy6g,Rank 1 Jungle Teaches An Emerald Kayn OTP How To Climb,54,,,,,,,,,,https://www.youtube.com/watch?v=ci2GI7hTy6g
PerryJG,,i4VNYFTasHI,RANK 1 Viego shows how to beat RAMMUS,26,,,,,,,,,,https://www.youtube.com/watch?v=i4VNYFTasHI
PerryJG,,2gV6BI1lSiM,Rank 5 Viper DEFEATED | Taking Down the Titan | Jarvan Jungle Gameplay,29,,,,,,,,,,https://www.youtube.com/watch?v=2gV6BI1lSiM
PerryJG,,FX7KRajIlt8,READ YOUR ENEMIES 👀 l perryjg on twitch,,19000,,,,,,,,,https://www.youtube.com/watch?v=FX7KRajIlt8
PerryJG,,Emv6qfUILWk,REALEST LEAGUE MOMENT .. l perryjg on twitch,,3900,,,,,,,,,https://www.youtube.com/watch?v=Emv6qfUILWk
PerryJG,,VbFxbWr3d2s,RECALL WHEN FED @ludwig l perryjg on twitch,,7600,,,,,,,,,https://www.youtube.com/watch?v=VbFxbWr3d2s
PerryJG,,22Iec_dI-Og,RELL JUNGLE IS OP #riot #gaming #game #gamer #leaguememes #leagueoflegends #leagueoflegendscosplay,,581,,,,,,,,,https://www.youtube.com/watch?v=22Iec_dI-Og
PerryJG,,EITHK7DaAoc,Retired Pro Explains Key Jungle Fundamentals In 2 hours,139,,,,,,,,,,https://www.youtube.com/watch?v=EITHK7DaAoc
PerryJG,,3838W8osA8Q,Retired Pro Spends 2 MORE Hours Explaining Jungle Fundamentals,130,,,,,,,,,,https://www.youtube.com/watch?v=3838W8osA8Q
PerryJG,,eGAo2xy8Yh8,Retired Pro's Jungle Course: How to VOD Review & Train your Mental,90,,,,,,,,,,https://www.youtube.com/watch?v=eGAo2xy8Yh8
PerryJG,,Hrm5aO3bkUM,Retired Pro's Jungle Course: Mid Game Macro & Fighting,121,,,,,,,,,,https://www.youtube.com/watch?v=Hrm5aO3bkUM
PerryJG,,XxsO-qhRzt0,Retired Pro's Jungle Course: Pings Guide & Analyzing Teammates,72,,,,,,,,,,https://www.youtube.com/watch?v=XxsO-qhRzt0
PerryJG,,TNv0febyu4A,Retiring Viego for Jarvan | Climb to Rank 1 (Part 1),12,,,,,,,,,,https://www.youtube.com/watch?v=TNv0febyu4A
PerryJG,,Lwu86-iG6Zc,Reviewing one of @ludwig's HARDEST GAMES,52,,,,,,,,,,https://www.youtube.com/watch?v=Lwu86-iG6Zc
PerryJG,,Zg4YeXEmEEI,Riot Accidentally Made This Champion THE STRONGEST JUNGLER...,38,,,,,,,,,,https://www.youtube.com/watch?v=Zg4YeXEmEEI
PerryJG,,qv4gDeHrKIY,RIOT GAMES is CRAZY for this 🤯,,36000,,,,,,,,,https://www.youtube.com/watch?v=qv4gDeHrKIY
PerryJG,,_y9_2pCcksk,RIOT is NOT nerfing JUNGLE TOPLANERS,,13000,,,,,,,,,https://www.youtube.com/watch?v=_y9_2pCcksk
PerryJG,,TgiGHl-_OO4,RIOT Made Some Massive Changes - PATCH 25.19 RUNDOWN,13,,,,,,,,,,https://www.youtube.com/watch?v=TgiGHl-_OO4
PerryJG,,S4oUp91kyd0,Riot removing skill expression | perryjg on #Twitch,,1900,,,,,,,,,https://www.youtube.com/watch?v=S4oUp91kyd0
PerryJG,,4bACqU552Co,Riot SECRETLY Made Camille Jungle META Again And Nobody Noticed!,45,,,,,,,,,,https://www.youtube.com/watch?v=4bACqU552Co
PerryJG,,pX80BlUiN8k,Saving A Lost Game On Udyr | This Jungle Champ Is OP?,9,,,,,,,,,,https://www.youtube.com/watch?v=pX80BlUiN8k
PerryJG,,WdxwCu1n_hw,SAVING THE GAME THEN BEATING#teamliquid #riot #gaming #game #gamer #leaguememes #leagueoflegends,,173,,,,,,,,,https://www.youtube.com/watch?v=WdxwCu1n_hw
PerryJG,,Pxl1aYDNLQI,Season 13 Jarvan Jungle Guide | How To Get Free Wins - From the Rank 1 Jarvan,20,,,,,,,,,,https://www.youtube.com/watch?v=Pxl1aYDNLQI
PerryJG,,OBUZdjsHih4,Season 15 INDEPTH TIERLIST - Who are the BEST CHAMPS right now?!,31,,,,,,,,,,https://www.youtube.com/watch?v=OBUZdjsHih4
PerryJG,,lEQiJZhn4yE,SEASON 16 Ranked means NOTHING,,22000,,,,,,,,,https://www.youtube.com/watch?v=lEQiJZhn4yE
PerryJG,,irdBuzEWJE8,SECOND ITEM ADVANTAGE 🤠 l perryjg on twitch,,5300,,,,,,,,,https://www.youtube.com/watch?v=irdBuzEWJE8
PerryJG,,v_sFg4USKeA,SECRET CHALLENGER Jungle Kiting 🤯,,31000,,,,,,,,,https://www.youtube.com/watch?v=v_sFg4USKeA
PerryJG,,wU-zf05BFvs,SENDING IT IDC BRO,,11000,,,,,,,,,https://www.youtube.com/watch?v=wU-zf05BFvs
PerryJG,,2nwXmjQebms,"Seriously, stop playing for GANKS.",23,,,,,,,,,,https://www.youtube.com/watch?v=2nwXmjQebms
PerryJG,,TEHapfIzXME,SHE HEALS A LOT 😯 l perryjg on twitch,,9200,,,,,,,,,https://www.youtube.com/watch?v=TEHapfIzXME
PerryJG,,zvwrQb2bBwc,SHOULD I HELP MY TEAM? 🤔 l perryjg on twitch,,9900,,,,,,,,,https://www.youtube.com/watch?v=zvwrQb2bBwc
PerryJG,,90A3SYVS48g,SHRED TANKS with THIS VIEGO BUILD! - The Tank Killer Build,40,,,,,,,,,,https://www.youtube.com/watch?v=90A3SYVS48g
PerryJG,,DPST9eQrMqU,Shutting Down Team Liquid | Sejuani (Pro-View),37,,,,,,,,,,https://www.youtube.com/watch?v=DPST9eQrMqU
PerryJG,,mIxikJwkNXs,SHYVANA IS THE QUEEN OF LOW ELO AND SHE'S HERE TO STAY AND SLAY,26,,,,,,,,,,https://www.youtube.com/watch?v=mIxikJwkNXs
PerryJG,,EpK1BbBKjOg,SHYVANA IS UNREAL l perryjg on twitch,,7400,,,,,,,,,https://www.youtube.com/watch?v=EpK1BbBKjOg
PerryJG,,JIamiciffD8,Silver Hardstuck Jungler INSTANTLY Climbs | How To Escape Elo Hell | Jungle Coaching | Graves,65,,,,,,,,,,https://www.youtube.com/watch?v=JIamiciffD8
PerryJG,,l8VXfB1-9dU,Simple Jungle Fundamentals Can SAVE YOUR GAMEPLAY! Stop Overcomplicating Games,28,,,,,,,,,,https://www.youtube.com/watch?v=l8VXfB1-9dU
PerryJG,,2RshnagZtFo,Simple TRICK to WIN MORE GAMES,,9500,,,,,,,,,https://www.youtube.com/watch?v=2RshnagZtFo
PerryJG,,FXRZt8Yo0hc,SLEPT ON JUNGLER ! l perryjg on twitch,,3600,,,,,,,,,https://www.youtube.com/watch?v=FXRZt8Yo0hc
PerryJG,,2pSlVce4ofY,SMOOTH J4 GAMEPLAY 🤯 l perryjg on twitch,,4700,,,,,,,,,https://www.youtube.com/watch?v=2pSlVce4ofY
PerryJG,,3KVXftW5m9s,SMURFING CAN BE GOOD l perryjg on twitch,,5300,,,,,,,,,https://www.youtube.com/watch?v=3KVXftW5m9s
PerryJG,,4UcYMDd65_0,So Riot buffed AATROX JUNGLE... and he's insane.,60,,,,,,,,,,https://www.youtube.com/watch?v=4UcYMDd65_0
PerryJG,,Wa6Jq4P0hQo,SO UNLUCKY 😤 l perryjg on twitch,,3000,,,,,,,,,https://www.youtube.com/watch?v=Wa6Jq4P0hQo
PerryJG,,qL8strtoPqQ,"So, how do I carry High Elo Games? (And how you can too)",24,,,,,,,,,,https://www.youtube.com/watch?v=qL8strtoPqQ
PerryJG,,Iv0fXkUc9tw,SOLOQ JUNGLE Tierlist for Patch 14.11 - League of Legends,22,,,,,,,,,,https://www.youtube.com/watch?v=Iv0fXkUc9tw
PerryJG,,uJoJobHVrDY,Some chill Jarvan #twitch #twitchstreamer #riot #leagueoflegends #gamer,,99,,,,,,,,,https://www.youtube.com/watch?v=uJoJobHVrDY
PerryJG,,_DqkR1NUyJc,somebody please help this old man tobias #fyp #xyzbca #foryoupage #viral #perryjg,,5800,,,,,,,,,https://www.youtube.com/watch?v=_DqkR1NUyJc
PerryJG,,g0_K642a5ww,SORRY NOT SORRY l perryjg on twitch,,26000,,,,,,,,,https://www.youtube.com/watch?v=g0_K642a5ww
PerryJG,,hFIsRdE29qs,SPICA AND JENKINS DESTROYED | corejj inhouse #league #leagueoflegends #riotgames #fyp #twitch,,269,,,,,,,,,https://www.youtube.com/watch?v=hFIsRdE29qs
PerryJG,,koENKFPzYAA,STACK UP OBJECTIVES 🧠 l perryjg on twitch,,16000,,,,,,,,,https://www.youtube.com/watch?v=koENKFPzYAA
PerryJG,,zUOI1epW6ag,Start SPLIT PUSHING as JUNGLE,,29000,,,,,,,,,https://www.youtube.com/watch?v=zUOI1epW6ag
PerryJG,,vFikx1Vlw0I,STAY IN FOG OF WAR  l perryjg on twitch,,10000,,,,,,,,,https://www.youtube.com/watch?v=vFikx1Vlw0I
PerryJG,,3BYsqym7MPw,STAY PARALLEL l perryjg on twitch,,4000,,,,,,,,,https://www.youtube.com/watch?v=3BYsqym7MPw
PerryJG,,4Wo_T5G5nZQ,Stay Parallel | perryjg on #Twitch,,38000,,,,,,,,,https://www.youtube.com/watch?v=4Wo_T5G5nZQ
PerryJG,,UTgxH_hAy5g,STOMP GAMES through ITEM SPIKES!,21,,,,,,,,,,https://www.youtube.com/watch?v=UTgxH_hAy5g
PerryJG,,lZ7O7buHWio,Stop AFK Farming 👿 IN DEPTH Ganking guide,25,,,,,,,,,,https://www.youtube.com/watch?v=lZ7O7buHWio
PerryJG,,7U2Syns96-U,Stop Being SCARED of Diving,,7400,,,,,,,,,https://www.youtube.com/watch?v=7U2Syns96-U
PerryJG,,erQEJ8DRpGc,STOP Building Viego WRONG! Explaining The 3 Viegos,16,,,,,,,,,,https://www.youtube.com/watch?v=erQEJ8DRpGc
PerryJG,,HrIWxt1u3Z4,STOP BUILDING VOLIBEAR WRONG - New OP Rune on Volibear,43,,,,,,,,,,https://www.youtube.com/watch?v=HrIWxt1u3Z4
PerryJG,,jYGrZ8Git0A,STOP CHANGING BUILDS 😤 l perryjg on twitch,,11000,,,,,,,,,https://www.youtube.com/watch?v=jYGrZ8Git0A
PerryJG,,f8JDz7B8U6U,STOP FALLING FOR THIS 🥱 l perryjg on twitch,,20000,,,,,,,,,https://www.youtube.com/watch?v=f8JDz7B8U6U
PerryJG,,xjp11Q7fFJA,STOP FORCING PLAYS  l perryjg on twitch,,4500,,,,,,,,,https://www.youtube.com/watch?v=xjp11Q7fFJA
PerryJG,,N8Q-0x4AE60,STOP GANKING early game! Here's Why.,26,,,,,,,,,,https://www.youtube.com/watch?v=N8Q-0x4AE60
PerryJG,,JmzcTxRekYg,STOP grouping with your TEAM,,14000,,,,,,,,,https://www.youtube.com/watch?v=JmzcTxRekYg
PerryJG,,r4R4gsmFuYY,STOP PLAYING FOR KDA l perryjg on twitch,,4400,,,,,,,,,https://www.youtube.com/watch?v=r4R4gsmFuYY
PerryJG,,mRyJam_46KA,STOP sleeping on SHYVANA and do this.,25,,,,,,,,,,https://www.youtube.com/watch?v=mRyJam_46KA
PerryJG,,fUtkmiIzsU8,STOP taking this RUNE,,17000,,,,,,,,,https://www.youtube.com/watch?v=fUtkmiIzsU8
PerryJG,,6R1oYfiP4fs,STOP THIS COMPARISON ❌ l perryjg on twitch,,4800,,,,,,,,,https://www.youtube.com/watch?v=6R1oYfiP4fs
